Time,Data
2024-04-21 11:43:24,license Plate is detected. tracker_id: 1
2024-04-21 11:43:24,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:24,person 3's image and bbox are updated.
2024-04-21 11:43:24,license Plate is detected. tracker_id: 3
2024-04-21 11:43:24,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:24,person 1's image and bbox are updated.
2024-04-21 11:43:24,license Plate is detected. tracker_id: 1
2024-04-21 11:43:24,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:24,person 3's image and bbox are updated.
2024-04-21 11:43:24,license Plate is detected. tracker_id: 3
2024-04-21 11:43:24,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:24,person 1's image and bbox are updated.
2024-04-21 11:43:25,license Plate is detected. tracker_id: 1
2024-04-21 11:43:25,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:25,person 3's image and bbox are updated.
2024-04-21 11:43:25,license Plate is detected. tracker_id: 3
2024-04-21 11:43:25,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:25,person 1's image and bbox are updated.
2024-04-21 11:43:25,license Plate is detected. tracker_id: 1
2024-04-21 11:43:25,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:25,person 3's image and bbox are updated.
2024-04-21 11:43:25,license Plate is detected. tracker_id: 3
2024-04-21 11:43:25,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:25,person 1's image and bbox are updated.
2024-04-21 11:43:25,license Plate is detected. tracker_id: 1
2024-04-21 11:43:25,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:25,person 3's image and bbox are updated.
2024-04-21 11:43:26,license Plate is detected. tracker_id: 3
2024-04-21 11:43:26,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:26,person 1's image and bbox are updated.
2024-04-21 11:43:26,license Plate is detected. tracker_id: 1
2024-04-21 11:43:26,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:26,person 3's image and bbox are updated.
2024-04-21 11:43:26,license Plate is detected. tracker_id: 3
2024-04-21 11:43:26,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:26,person 1's image and bbox are updated.
2024-04-21 11:43:26,license Plate is detected. tracker_id: 1
2024-04-21 11:43:26,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:26,person 3's image and bbox are updated.
2024-04-21 11:43:26,license Plate is detected. tracker_id: 3
2024-04-21 11:43:26,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:26,person 1's image and bbox are updated.
2024-04-21 11:43:27,license Plate is detected. tracker_id: 1
2024-04-21 11:43:27,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:27,person 3's image and bbox are updated.
2024-04-21 11:43:27,license Plate is detected. tracker_id: 3
2024-04-21 11:43:27,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:27,person 1's image and bbox are updated.
2024-04-21 11:43:27,license Plate is detected. tracker_id: 1
2024-04-21 11:43:27,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:27,person 1's image and bbox are updated.
2024-04-21 11:43:28,license Plate is detected. tracker_id: 1
2024-04-21 11:43:28,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:28,person 1's image and bbox are updated.
2024-04-21 11:43:28,license Plate is detected. tracker_id: 1
2024-04-21 11:43:28,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:28,person 1's image and bbox are updated.
2024-04-21 11:43:28,license Plate is detected. tracker_id: 1
2024-04-21 11:43:28,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:28,person 3's image and bbox are updated.
2024-04-21 11:43:28,license Plate is detected. tracker_id: 3
2024-04-21 11:43:28,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:28,person 1's image and bbox are updated.
2024-04-21 11:43:29,license Plate is detected. tracker_id: 1
2024-04-21 11:43:29,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:29,person 1's image and bbox are updated.
2024-04-21 11:43:29,license Plate is detected. tracker_id: 1
2024-04-21 11:43:29,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:29,person 1's image and bbox are updated.
2024-04-21 11:43:29,license Plate is detected. tracker_id: 1
2024-04-21 11:43:29,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:29,person 1's image and bbox are updated.
2024-04-21 11:43:29,license Plate is detected. tracker_id: 1
2024-04-21 11:43:29,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:29,person 3's image and bbox are updated.
2024-04-21 11:43:30,license Plate is detected. tracker_id: 3
2024-04-21 11:43:30,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:30,person 1's image and bbox are updated.
2024-04-21 11:43:30,license Plate is detected. tracker_id: 1
2024-04-21 11:43:30,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:30,person 1's image and bbox are updated.
2024-04-21 11:43:30,license Plate is detected. tracker_id: 1
2024-04-21 11:43:30,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:30,person 3's image and bbox are updated.
2024-04-21 11:43:30,license Plate is detected. tracker_id: 3
2024-04-21 11:43:30,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:30,person 1's image and bbox are updated.
2024-04-21 11:43:31,license Plate is detected. tracker_id: 1
2024-04-21 11:43:31,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:31,person 1's image and bbox are updated.
2024-04-21 11:43:31,license Plate is detected. tracker_id: 1
2024-04-21 11:43:31,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:31,person 1's image and bbox are updated.
2024-04-21 11:43:31,license Plate is detected. tracker_id: 1
2024-04-21 11:43:31,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:32,person 1's image and bbox are updated.
2024-04-21 11:43:32,license Plate is detected. tracker_id: 1
2024-04-21 11:43:32,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:32,person 1's image and bbox are updated.
2024-04-21 11:43:32,license Plate is detected. tracker_id: 1
2024-04-21 11:43:32,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:32,person 1's image and bbox are updated.
2024-04-21 11:43:32,license Plate is detected. tracker_id: 1
2024-04-21 11:43:32,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:32,person 1's image and bbox are updated.
2024-04-21 11:43:33,license Plate is detected. tracker_id: 1
2024-04-21 11:43:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:33,person 1's image and bbox are updated.
2024-04-21 11:43:33,license Plate is detected. tracker_id: 1
2024-04-21 11:43:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:33,person 1's image and bbox are updated.
2024-04-21 11:43:33,license Plate is detected. tracker_id: 1
2024-04-21 11:43:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:33,person 1's image and bbox are updated.
2024-04-21 11:43:33,license Plate is detected. tracker_id: 1
2024-04-21 11:43:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:33,person 3's image and bbox are updated.
2024-04-21 11:43:34,license Plate is detected. tracker_id: 3
2024-04-21 11:43:34,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:34,person 1's image and bbox are updated.
2024-04-21 11:43:34,license Plate is detected. tracker_id: 1
2024-04-21 11:43:34,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:34,person 1's image and bbox are updated.
2024-04-21 11:43:34,license Plate is detected. tracker_id: 1
2024-04-21 11:43:34,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:34,person 1's image and bbox are updated.
2024-04-21 11:43:34,license Plate is detected. tracker_id: 1
2024-04-21 11:43:34,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:34,person 1's image and bbox are updated.
2024-04-21 11:43:35,license Plate is detected. tracker_id: 1
2024-04-21 11:43:35,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:35,person 1's image and bbox are updated.
2024-04-21 11:43:35,license Plate is detected. tracker_id: 1
2024-04-21 11:43:35,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:35,person 1's image and bbox are updated.
2024-04-21 11:43:35,license Plate is detected. tracker_id: 1
2024-04-21 11:43:35,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:35,person 1's image and bbox are updated.
2024-04-21 11:43:35,license Plate is detected. tracker_id: 1
2024-04-21 11:43:35,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:36,person 1's image and bbox are updated.
2024-04-21 11:43:36,license Plate is detected. tracker_id: 1
2024-04-21 11:43:36,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:36,person 1's image and bbox are updated.
2024-04-21 11:43:36,license Plate is detected. tracker_id: 1
2024-04-21 11:43:36,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:36,person 1's image and bbox are updated.
2024-04-21 11:43:36,license Plate is detected. tracker_id: 1
2024-04-21 11:43:36,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:36,person 1's image and bbox are updated.
2024-04-21 11:43:37,license Plate is detected. tracker_id: 1
2024-04-21 11:43:37,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:37,person 1's image and bbox are updated.
2024-04-21 11:43:37,license Plate is detected. tracker_id: 1
2024-04-21 11:43:37,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:37,person 1's image and bbox are updated.
2024-04-21 11:43:37,license Plate is detected. tracker_id: 1
2024-04-21 11:43:37,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:37,person 1's image and bbox are updated.
2024-04-21 11:43:38,license Plate is detected. tracker_id: 1
2024-04-21 11:43:38,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:38,person 3's image and bbox are updated.
2024-04-21 11:43:38,license Plate is detected. tracker_id: 3
2024-04-21 11:43:38,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:38,person 1's image and bbox are updated.
2024-04-21 11:43:38,license Plate is detected. tracker_id: 1
2024-04-21 11:43:38,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:38,person 1's image and bbox are updated.
2024-04-21 11:43:38,license Plate is detected. tracker_id: 1
2024-04-21 11:43:38,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:39,person 3's image and bbox are updated.
2024-04-21 11:43:39,license Plate is detected. tracker_id: 3
2024-04-21 11:43:39,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:39,person 1's image and bbox are updated.
2024-04-21 11:43:39,license Plate is detected. tracker_id: 1
2024-04-21 11:43:39,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:39,person 1's image and bbox are updated.
2024-04-21 11:43:39,license Plate is detected. tracker_id: 1
2024-04-21 11:43:39,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:39,person 3's image and bbox are updated.
2024-04-21 11:43:39,license Plate is detected. tracker_id: 3
2024-04-21 11:43:39,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:40,person 1's image and bbox are updated.
2024-04-21 11:43:40,license Plate is detected. tracker_id: 1
2024-04-21 11:43:40,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:40,person 1's image and bbox are updated.
2024-04-21 11:43:40,license Plate is detected. tracker_id: 1
2024-04-21 11:43:40,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:40,person 1's image and bbox are updated.
2024-04-21 11:43:41,license Plate is detected. tracker_id: 1
2024-04-21 11:43:41,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:41,person 3's image and bbox are updated.
2024-04-21 11:43:41,license Plate is detected. tracker_id: 3
2024-04-21 11:43:41,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:41,person 1's image and bbox are updated.
2024-04-21 11:43:41,license Plate is detected. tracker_id: 1
2024-04-21 11:43:41,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:41,person 3's image and bbox are updated.
2024-04-21 11:43:41,license Plate is detected. tracker_id: 3
2024-04-21 11:43:41,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:41,person 1's image and bbox are updated.
2024-04-21 11:43:41,license Plate is detected. tracker_id: 1
2024-04-21 11:43:41,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:42,person 1's image and bbox are updated.
2024-04-21 11:43:42,license Plate is detected. tracker_id: 1
2024-04-21 11:43:42,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:42,person 1's image and bbox are updated.
2024-04-21 11:43:42,license Plate is detected. tracker_id: 1
2024-04-21 11:43:42,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:42,person 1's image and bbox are updated.
2024-04-21 11:43:42,license Plate is detected. tracker_id: 1
2024-04-21 11:43:42,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:42,person 1's image and bbox are updated.
2024-04-21 11:43:43,license Plate is detected. tracker_id: 1
2024-04-21 11:43:43,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:43,person 1's image and bbox are updated.
2024-04-21 11:43:43,license Plate is detected. tracker_id: 1
2024-04-21 11:43:43,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:43,person 1's image and bbox are updated.
2024-04-21 11:43:43,license Plate is detected. tracker_id: 1
2024-04-21 11:43:43,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:43,person 3's image and bbox are updated.
2024-04-21 11:43:43,license Plate is detected. tracker_id: 3
2024-04-21 11:43:43,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:43,person 1's image and bbox are updated.
2024-04-21 11:43:44,license Plate is detected. tracker_id: 1
2024-04-21 11:43:44,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:44,person 1's image and bbox are updated.
2024-04-21 11:43:44,license Plate is detected. tracker_id: 1
2024-04-21 11:43:44,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:44,person 3's image and bbox are updated.
2024-04-21 11:43:44,license Plate is detected. tracker_id: 3
2024-04-21 11:43:44,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:44,person 1's image and bbox are updated.
2024-04-21 11:43:44,license Plate is detected. tracker_id: 1
2024-04-21 11:43:44,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:44,person 3's image and bbox are updated.
2024-04-21 11:43:44,license Plate is detected. tracker_id: 3
2024-04-21 11:43:44,"license Code has been read: 
3 : ogun_onargan "
2024-04-21 11:43:45,person 1's image and bbox are updated.
2024-04-21 11:43:45,license Plate is detected. tracker_id: 1
2024-04-21 11:43:45,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:45,person 1's image and bbox are updated.
2024-04-21 11:43:45,license Plate is detected. tracker_id: 1
2024-04-21 11:43:45,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 11:43:45,person 3's image and bbox are updated.
2024-04-21 11:43:45,license Plate is detected. tracker_id: 3
2024-04-21 11:43:45,"license Code has been read: 
3 : ogun_onargan "
